customer_id,age,gender,income,region,purchase_amount,calculated_clv,clv_tier
9082,27,Male,75024.94,"Region VI",2080.94,12485.64,Gold
1604,62,Other,48357.01,BARMM,2774.57,12485.57,Gold
7915,21,Female,16890.64,NCR,4993.15,12482.88,Gold
7176,21,Other,31300.62,"Region VII",4993.00,12482.50,Gold
4930,26,Male,30316.00,"Region X",4992.33,12480.83,Gold
781,27,Female,16727.15,"Region XII",4991.45,12478.63,Gold
8687,47,Female,51859.50,"Region I",2494.19,12470.95,Gold
540,36,Other,90873.74,"Region II",2076.94,12461.64,Gold
2236,69,Other,48065.38,"Region X",2768.28,12457.26,Gold
7471,76,Other,29407.72,"Region VIII",2767.07,12451.82,Gold
2578,25,Male,48592.42,"Region IX",4980.37,12450.93,Gold
9885,24,Other,28571.97,"Region XIII",4975.40,12438.50,Gold
7092,49,Male,81033.16,"Region I",2072.61,12435.66,Gold
9473,66,Other,22741.09,BARMM,2763.34,12435.03,Gold
3882,49,Male,71771.63,"Region IX",2071.78,12430.68,Gold
6950,27,Female,30638.96,"Region I",4971.12,12427.80,Gold
7858,52,Male,46023.19,"Region IV-A",2761.47,12426.62,Gold
1299,56,Female,34347.38,CAR,2761.29,12425.81,Gold
1058,25,Other,10413.79,NCR,4968.97,12422.43,Gold
8048,71,Male,49702.24,"Region VII",2760.39,12421.76,Gold
4262,71,Other,16665.38,"Region VII",2759.63,12418.34,Gold
3444,26,Other,30059.06,"Region IV-A",4966.60,12416.50,Gold
8961,24,Other,23795.06,"Region IX",4965.65,12414.13,Gold
8438,59,Male,17760.71,"Region IV-A",2757.43,12408.44,Gold
8784,70,Other,34725.22,CAR,2754.13,12393.59,Gold
5404,49,Female,62610.88,"Region VIII",2474.22,12371.10,Gold
1804,58,Female,12337.93,"Region IV-A",2748.72,12369.24,Gold
5606,71,Other,44750.58,"Region VII",2747.16,12362.22,Gold
5009,18,Male,43146.48,NCR,4944.41,12361.03,Gold
3743,50,Female,20963.25,BARMM,2746.44,12358.98,Gold
1685,21,Female,99521.95,CAR,2059.02,12354.12,Gold
1056,62,Other,52538.71,"Region I",2058.89,12353.34,Gold
9504,70,Other,15981.67,"Region VII",2743.50,12345.75,Gold
4642,19,Female,25289.23,"Region VI",4936.73,12341.83,Gold
7346,24,Male,18868.58,"Region IX",4935.64,12339.10,Gold
4605,30,Female,91280.10,NCR,2056.24,12337.44,Gold
9149,59,Male,41147.43,"Region XIII",2740.38,12331.71,Gold
9240,23,Female,37647.65,BARMM,4932.68,12331.70,Gold
993,27,Female,40318.40,BARMM,4931.39,12328.48,Gold
2097,40,Female,65551.57,NCR,2464.94,12324.70,Gold
595,29,Male,18165.66,NCR,4928.51,12321.28,Gold
8024,76,Other,39174.97,CAR,2737.91,12320.60,Gold
7568,29,Other,32291.95,BARMM,4926.48,12316.20,Gold
2689,56,Female,15602.75,"Region VII",2736.06,12312.27,Silver
9062,65,Other,17162.37,"Region IV-A",2734.69,12306.11,Silver
6585,23,Other,32987.69,"Region VII",4921.54,12303.85,Silver
2605,46,Other,60189.54,"Region V",2460.03,12300.15,Silver
1493,47,Male,79387.15,"Region X",2049.34,12296.04,Silver
9631,23,Other,90916.71,NCR,2048.13,12288.78,Silver
2109,18,Male,15015.54,"Region VIII",4915.01,12287.53,Silver
1395,62,Other,24830.95,"Region II",2730.56,12287.52,Silver
9794,24,Other,96993.45,"Region III",2046.64,12279.84,Silver
2810,26,Other,15796.49,"Region VIII",4911.64,12279.10,Silver
1653,32,Other,97502.07,"Region IX",2046.15,12276.90,Silver
4079,51,Female,35695.73,"Region III",2727.80,12275.10,Silver
6956,76,Other,34308.77,"Region XII",2727.74,12274.83,Silver
8300,65,Other,35748.73,"Region IX",2726.62,12269.79,Silver
9984,23,Other,32735.29,"Region VII",4907.51,12268.78,Silver
4895,33,Male,70049.97,"Region V",2043.18,12259.08,Silver
464,25,Male,38830.14,"Region II",4902.82,12257.05,Silver
6850,59,Male,27308.86,"Region II",2723.20,12254.40,Silver
7497,31,Other,92235.50,"Region XI",2040.50,12243.00,Silver
6905,52,Male,17327.63,BARMM,2719.97,12239.87,Silver
4194,71,Male,58172.71,BARMM,2038.80,12232.80,Silver
6230,28,Female,40853.48,NCR,4891.45,12228.63,Silver
4784,70,Female,49076.67,"Region IV-B",2715.28,12218.76,Silver
6427,64,Male,25864.33,NCR,2713.92,12212.64,Silver
6489,67,Female,50633.22,"Region VII",2034.29,12205.74,Silver
3436,22,Male,81114.15,BARMM,2034.08,12204.48,Silver
6112,29,Female,18229.34,"Region V",4881.62,12204.05,Silver
5343,41,Other,56814.80,"Region IV-B",2440.75,12203.75,Silver
810,22,Male,81308.65,BARMM,2033.30,12199.80,Silver
522,28,Female,40753.74,BARMM,4879.61,12199.03,Silver
6185,56,Male,25227.58,"Region XI",2710.55,12197.48,Silver
4759,48,Male,75782.35,"Region XIII",2032.33,12193.98,Silver
952,71,Female,30901.03,"Region V",2709.03,12190.64,Silver
8988,24,Female,77985.19,"Region VI",2031.72,12190.32,Silver
6739,47,Female,56409.98,"Region XI",2437.48,12187.40,Silver
2304,48,Female,70922.40,CAR,2030.19,12181.14,Silver
8166,26,Male,93471.73,"Region V",2029.60,12177.60,Silver
7892,62,Male,33888.09,"Region V",2705.31,12173.90,Silver
375,55,Female,47857.88,"Region X",2705.01,12172.55,Silver
4980,70,Female,39334.55,"Region XIII",2704.56,12170.52,Silver
4817,67,Male,13955.48,"Region IV-A",2703.52,12165.84,Silver
1532,61,Female,38002.28,CAR,2703.11,12164.00,Silver
779,41,Male,98943.61,"Region III",2026.94,12161.64,Silver
9043,21,Female,12024.40,"Region XI",4864.28,12160.70,Silver
4086,18,Other,43245.42,"Region II",4863.38,12158.45,Silver
8387,49,Male,71710.28,"Region III",2026.16,12156.96,Silver
224,71,Other,45024.09,"Region VII",2699.07,12145.82,Silver
9190,43,Female,91331.06,"Region VIII",2023.74,12142.44,Silver
1586,76,Female,48785.15,"Region I",2697.93,12140.69,Silver
9179,70,Other,11428.26,"Region IV-A",2697.64,12139.38,Silver
1771,60,Other,41888.12,CAR,2697.44,12138.48,Silver
8846,60,Male,23227.16,BARMM,2696.73,12135.29,Silver
7072,39,Male,42668.23,"Region VII",3676.88,12133.70,Silver
848,46,Male,60216.96,"Region II",2425.33,12126.65,Silver
6231,57,Other,53578.57,"Region X",2020.56,12123.36,Silver
5855,67,Other,46641.08,"Region X",2693.04,12118.68,Silver
7604,48,Other,89420.04,"Region IV-B",2019.68,12118.08,Silver
1669,23,Female,96075.86,"Region XII",2019.62,12117.72,Silver
6635,25,Other,19977.60,"Region XII",4846.75,12116.88,Silver
3019,20,Female,21043.01,"Region IX",4846.05,12115.13,Silver
3171,27,Other,16237.82,"Region VIII",4845.29,12113.23,Silver
8432,70,Female,39410.00,"Region VI",2690.52,12107.34,Silver
965,78,Other,35735.03,"Region XII",2684.32,12079.44,Silver
9065,29,Other,36627.71,"Region I",4830.95,12077.38,Silver
9326,71,Female,49779.46,BARMM,2683.33,12074.99,Silver
6442,22,Male,13165.17,"Region V",4826.87,12067.18,Silver
7786,76,Male,15403.80,"Region X",2680.58,12062.61,Silver
3842,42,Male,62506.55,"Region V",2411.68,12058.40,Silver
66,44,Other,63992.94,NCR,2411.49,12057.45,Silver
3916,22,Male,99737.81,"Region III",2009.12,12054.72,Silver
939,52,Male,54498.89,"Region IV-B",2008.73,12052.38,Silver
2352,74,Female,50789.34,"Region XIII",2007.49,12044.94,Silver
3044,63,Male,43864.76,"Region XIII",2676.20,12042.90,Silver
6941,34,Other,75255.68,"Region XIII",2007.02,12042.12,Silver
9930,55,Male,48135.63,"Region IV-A",2674.81,12036.65,Silver
805,20,Male,39806.47,"Region IV-B",4814.61,12036.53,Silver
8067,63,Other,48797.60,"Region IV-B",2673.46,12030.57,Silver
2519,54,Female,32883.86,"Region V",2673.40,12030.30,Silver
1592,19,Other,44073.28,"Region II",4811.92,12029.80,Silver
488,22,Male,22367.82,"Region VI",4810.74,12026.85,Silver
3669,42,Other,90321.39,NCR,2004.38,12026.28,Silver
412,61,Male,37725.23,"Region III",2672.46,12026.07,Silver
1524,73,Other,32405.35,"Region III",2672.17,12024.77,Silver
6187,43,Other,62901.97,"Region VIII",2404.46,12022.30,Silver
4069,46,Male,93029.57,"Region XI",2003.50,12021.00,Silver
9968,29,Female,22454.29,"Region IX",4807.77,12019.43,Silver
8167,34,Male,48806.55,BARMM,3639.70,12011.01,Silver
5078,62,Male,51971.85,BARMM,2001.37,12008.22,Silver
1811,62,Male,19690.27,"Region X",2667.86,12005.37,Silver
1296,18,Other,24246.42,"Region III",4800.81,12002.03,Silver
9549,20,Male,61971.92,"Region V",2999.67,11998.68,Silver
9842,67,Other,13424.02,"Region VI",2664.76,11991.42,Silver
3591,20,Other,30605.79,"Region I",4796.27,11990.68,Silver
9302,19,Female,25309.82,"Region VI",4795.71,11989.28,Silver
4621,37,Other,45882.03,"Region IV-B",3632.39,11986.89,Silver
9151,53,Male,36915.53,"Region XII",2662.55,11981.48,Silver
3535,71,Other,44861.04,"Region VI",2661.30,11975.85,Silver
1182,26,Male,10646.63,"Region II",4789.68,11974.20,Silver
2517,73,Other,32278.91,"Region XII",2659.84,11969.28,Silver
8882,19,Other,61001.70,NCR,2992.30,11969.20,Silver
8522,59,Female,31713.34,"Region III",2658.71,11964.20,Silver
548,55,Female,34038.17,"Region V",2658.12,11961.54,Silver
3097,18,Female,43282.64,"Region V",4783.07,11957.68,Silver
4897,18,Male,55861.31,"Region VIII",2988.83,11955.32,Silver
2107,29,Female,17831.08,"Region XII",4779.61,11949.03,Silver
4874,20,Male,30408.27,"Region IV-A",4778.42,11946.05,Silver
2004,51,Other,30710.91,"Region XII",2654.38,11944.71,Silver
614,69,Female,43788.40,"Region I",2653.97,11942.87,Silver
8618,22,Male,17318.37,"Region III",4774.98,11937.45,Silver
9920,18,Other,10267.59,"Region VIII",4774.65,11936.63,Silver
4444,35,Female,49510.90,"Region II",3616.03,11932.90,Silver
7864,67,Other,42223.05,"Region VI",2650.15,11925.68,Silver
4130,75,Male,19568.87,BARMM,2648.86,11919.87,Silver
5797,51,Female,16419.83,"Region X",2648.07,11916.32,Silver
3927,20,Other,30433.13,"Region VI",4766.35,11915.88,Silver
2363,35,Other,57896.22,NCR,2978.93,11915.72,Silver
6470,41,Male,61254.95,"Region V",2382.99,11914.95,Silver
8612,21,Male,31305.03,"Region XIII",4764.57,11911.43,Silver
24,58,Male,35843.55,"Region III",2646.97,11911.37,Silver
4886,23,Male,32654.10,"Region XIII",4762.77,11906.93,Silver
1350,28,Male,12550.87,"Region XI",4760.40,11901.00,Silver
3763,78,Other,49573.32,"Region VII",2644.26,11899.17,Silver
9630,21,Male,31229.04,"Region IV-A",4759.20,11898.00,Silver
7998,65,Female,40906.67,"Region IX",2643.70,11896.65,Silver
7268,74,Female,23244.87,"Region VII",2642.90,11893.05,Silver
568,70,Other,48823.82,"Region X",2641.99,11888.96,Silver
7202,52,Other,41207.42,"Region IV-A",2640.75,11883.38,Silver
9908,45,Other,69142.05,"Region XII",2376.41,11882.05,Silver
308,31,Male,41605.98,"Region I",3598.08,11873.66,Silver
2266,50,Female,34627.73,"Region IX",2638.40,11872.80,Silver
7387,29,Female,31835.40,"Region I",4748.42,11871.05,Silver
3579,29,Other,36585.33,"Region VII",4748.40,11871.00,Silver
7355,27,Female,66492.12,"Region III",2964.35,11857.40,Silver
1126,23,Other,13259.05,"Region VIII",4742.67,11856.68,Silver
1061,22,Male,45957.57,NCR,4742.45,11856.13,Silver
5567,24,Other,47488.42,"Region XII",4741.02,11852.55,Silver
4263,63,Male,29680.79,"Region XII",2633.70,11851.65,Silver
7330,36,Other,53842.87,"Region IV-B",2962.50,11850.00,Silver
8182,21,Female,67447.93,"Region VI",2960.69,11842.76,Silver
9674,34,Female,48375.49,"Region II",3587.90,11840.07,Silver
9323,20,Female,61668.08,"Region XII",2960.00,11840.00,Silver
1019,27,Male,39745.76,"Region II",4734.43,11836.08,Silver
3336,64,Female,49613.58,"Region VII",2630.06,11835.27,Silver
2258,65,Male,45331.50,"Region VII",2628.66,11828.97,Silver
9619,44,Other,68535.78,"Region XII",2365.27,11826.35,Silver
7481,41,Other,66189.72,"Region III",2364.70,11823.50,Silver
4531,22,Male,17714.07,"Region III",4727.48,11818.70,Silver
852,74,Other,23007.91,"Region XI",2625.57,11815.07,Silver
9555,56,Male,48286.43,BARMM,2622.90,11803.05,Silver
7917,62,Male,19942.00,"Region X",2620.39,11791.76,Silver
8424,25,Female,48167.61,"Region V",4716.33,11790.83,Silver
988,60,Male,46538.95,"Region I",2619.23,11786.54,Silver
4290,19,Female,34444.62,BARMM,4714.50,11786.25,Silver
2038,73,Other,41695.54,"Region IV-A",2618.81,11784.65,Silver
4616,63,Other,48972.17,BARMM,2617.55,11778.98,Silver
1423,22,Other,58066.80,"Region XII",2941.58,11766.32,Silver
8292,53,Female,18091.28,"Region X",2613.75,11761.88,Silver
5579,21,Female,12251.46,"Region II",4703.21,11758.03,Silver
6606,30,Male,59051.15,"Region VIII",2938.75,11755.00,Silver
8518,39,Male,42217.85,"Region VII",3561.23,11752.06,Silver
6913,18,Male,19210.70,"Region XII",4699.95,11749.88,Silver
7384,59,Other,46031.27,"Region IV-A",2611.00,11749.50,Silver
2314,75,Female,10029.33,"Region III",2610.27,11746.22,Silver
3120,22,Male,17841.41,"Region III",4698.37,11745.93,Silver
9958,27,Other,39682.60,"Region IV-B",4697.82,11744.55,Silver
3351,28,Male,62663.02,"Region XII",2935.31,11741.24,Silver
2245,18,Other,38423.31,BARMM,4696.31,11740.78,Silver
9667,35,Male,44321.95,"Region I",3556.64,11736.91,Silver
3165,51,Female,12095.71,"Region VI",2608.04,11736.18,Silver
83,55,Female,24377.27,"Region VIII",2607.83,11735.24,Silver
4429,26,Other,48883.85,"Region III",4692.64,11731.60,Silver
1603,57,Male,25822.23,"Region XI",2606.65,11729.93,Silver
4889,40,Male,60755.22,"Region XI",2343.30,11716.50,Silver
2702,23,Male,64078.89,"Region V",2928.23,11712.92,Silver
7133,50,Female,30181.82,"Region V",2601.01,11704.55,Silver
1150,53,Female,27592.05,"Region XI",2597.92,11690.64,Silver
8115,72,Female,21569.91,"Region VII",2597.40,11688.30,Silver
99,33,Female,43175.96,"Region VII",3540.26,11682.86,Silver
9690,27,Female,52512.39,"Region II",2918.77,11675.08,Silver
742,25,Male,19922.94,"Region IX",4669.24,11673.10,Silver
9153,25,Female,48252.28,"Region V",4667.14,11667.85,Silver
5248,72,Female,17278.47,"Region IV-A",2592.84,11667.78,Silver
3939,24,Male,32928.26,"Region XIII",4666.68,11666.70,Silver
3425,54,Female,14025.38,"Region I",2592.31,11665.40,Silver
1484,61,Male,42883.77,"Region VI",2592.28,11665.26,Silver
7966,34,Female,48138.70,"Region II",3534.09,11662.50,Silver
9803,53,Other,13565.87,"Region IV-A",2591.18,11660.31,Silver
9668,58,Other,49863.45,"Region VII",2590.42,11656.89,Silver
4923,70,Female,44019.96,"Region I",2589.61,11653.25,Silver
2006,74,Female,47108.20,"Region X",2588.44,11647.98,Silver
9837,78,Female,49936.00,"Region X",2587.98,11645.91,Silver
4952,70,Other,11272.77,"Region XIII",2585.91,11636.60,Silver
8061,19,Male,48360.48,"Region III",4653.31,11633.28,Silver
6157,31,Female,64284.25,"Region IX",2907.59,11630.36,Silver
443,56,Other,29456.22,"Region VIII",2584.40,11629.80,Silver
2567,18,Female,64900.68,"Region VI",2906.93,11627.72,Silver
1989,35,Other,67068.98,CAR,2906.82,11627.28,Silver
7100,18,Female,33894.89,BARMM,4648.05,11620.13,Silver
6750,21,Male,25942.24,"Region IX",4646.75,11616.88,Silver
877,31,Male,50679.67,"Region II",2902.48,11609.92,Silver
4142,63,Male,34370.91,NCR,2579.49,11607.71,Silver
2602,19,Other,51433.31,"Region II",2900.23,11600.92,Silver
8713,19,Other,34221.25,"Region IV-A",4639.84,11599.60,Silver
5142,63,Other,43894.27,"Region X",2576.72,11595.24,Silver
5474,50,Male,25755.07,"Region IV-B",2576.58,11594.61,Silver
7435,31,Female,64738.31,"Region IX",2897.66,11590.64,Silver
3326,52,Other,12575.24,"Region IV-A",2571.24,11570.58,Silver
813,69,Other,38879.27,"Region III",2570.44,11566.98,Silver
5859,35,Female,49053.39,"Region XI",3503.97,11563.10,Silver
4918,28,Female,36210.65,"Region IV-B",4624.59,11561.48,Silver
594,63,Female,34577.24,"Region XII",2568.86,11559.87,Silver
3709,50,Female,16079.27,"Region IV-A",2568.65,11558.93,Silver
602,30,Female,68594.20,"Region IV-A",2887.67,11550.68,Silver
9044,69,Female,24393.73,"Region II",2566.23,11548.04,Silver
7333,33,Other,51886.62,"Region XI",2885.65,11542.60,Silver
7140,76,Other,10275.69,CAR,2564.96,11542.32,Silver
956,62,Male,19504.88,"Region IV-B",2564.55,11540.48,Silver
4954,18,Other,60095.78,"Region VIII",2885.10,11540.40,Silver
5588,20,Female,35195.55,BARMM,4615.20,11538.00,Silver
1727,42,Female,62014.54,"Region II",2307.58,11537.90,Silver
9031,77,Female,20766.90,"Region X",2562.10,11529.45,Silver
6352,29,Female,67821.23,"Region III",2878.24,11512.96,Silver
9297,62,Male,43074.97,"Region VI",2558.28,11512.26,Silver
6825,25,Female,28993.71,"Region VI",4604.53,11511.33,Silver
4599,58,Other,11728.24,CAR,2557.95,11510.78,Silver
9700,23,Female,13262.00,"Region II",4603.33,11508.33,Silver
1749,55,Male,29182.76,"Region V",2556.29,11503.31,Silver
8758,78,Other,11508.87,CAR,2555.96,11501.82,Silver
4647,45,Other,54706.65,"Region VII",2300.30,11501.50,Silver
9778,22,Male,45646.84,"Region VIII",4600.06,11500.15,Silver
9726,33,Male,47931.17,"Region IV-B",3480.86,11486.84,Silver
2858,52,Female,31405.12,"Region V",2552.04,11484.18,Silver
3589,75,Male,19355.91,BARMM,2551.73,11482.79,Silver
3204,21,Male,30967.24,"Region XIII",4591.57,11478.93,Silver
6153,23,Male,37092.67,"Region I",4590.71,11476.78,Silver
2934,65,Other,30974.84,NCR,2548.04,11466.18,Silver
5230,28,Male,31447.43,"Region X",4582.91,11457.28,Silver
5692,64,Female,11380.81,CAR,2543.87,11447.42,Silver
3715,33,Male,56616.37,"Region V",2861.17,11444.68,Silver
1348,20,Other,44603.78,"Region II",4577.76,11444.40,Silver
4727,29,Other,17535.54,"Region VIII",4575.53,11438.83,Silver
4957,63,Female,15185.22,"Region IV-A",2539.43,11427.44,Silver
1662,28,Female,26379.91,"Region XIII",4570.28,11425.70,Silver
8580,57,Male,25427.28,"Region XI",2538.93,11425.19,Silver
5870,36,Male,67774.39,"Region III",2855.91,11423.64,Silver
9940,26,Other,39053.90,"Region IV-B",4567.45,11418.63,Silver
1088,27,Male,15947.43,"Region V",4567.17,11417.93,Silver
4161,27,Other,61899.34,"Region V",2852.90,11411.60,Silver
9922,22,Male,17454.22,"Region II",4561.70,11404.25,Silver
220,23,Male,32389.35,"Region IV-A",4561.47,11403.68,Silver
7033,37,Female,68961.09,"Region IX",2850.61,11402.44,Silver
6935,28,Other,12242.77,BARMM,4560.14,11400.35,Silver
518,46,Other,64609.69,"Region VIII",2279.87,11399.35,Silver
1244,21,Male,49924.51,"Region XII",4557.89,11394.73,Silver
9662,31,Female,41329.51,"Region XIII",3452.83,11394.34,Silver
1347,26,Other,20188.33,"Region V",4555.90,11389.75,Silver
6067,40,Male,65463.90,"Region IX",2277.38,11386.90,Silver
71,27,Female,30674.28,"Region VI",4553.64,11384.10,Silver
4509,31,Other,50160.89,"Region XI",2845.72,11382.88,Silver
3279,23,Female,54482.31,"Region XI",2842.83,11371.32,Silver
6295,77,Male,25023.74,"Region XI",2526.04,11367.18,Silver
1216,31,Other,50620.32,"Region XI",2838.94,11355.76,Silver
8204,18,Male,42800.94,BARMM,4542.06,11355.15,Silver
3826,53,Female,46460.79,"Region I",2522.76,11352.42,Silver
5925,52,Male,40917.19,CAR,2521.31,11345.90,Silver
6111,27,Other,35006.16,"Region VII",4537.82,11344.55,Silver
2092,26,Male,24873.75,"Region VI",4537.20,11343.00,Silver
5963,50,Other,44026.25,"Region VI",2520.24,11341.08,Silver
3908,53,Male,41836.00,"Region IX",2520.02,11340.09,Silver
5775,39,Other,65636.63,"Region XII",2834.19,11336.76,Silver
3311,27,Other,16435.52,"Region II",4533.77,11334.43,Silver
2903,53,Female,12913.31,"Region VI",2516.83,11325.74,Silver
9557,71,Other,30904.88,"Region II",2516.12,11322.54,Silver
653,70,Other,15350.80,"Region I",2515.85,11321.33,Silver
373,60,Male,22875.86,"Region VII",2514.07,11313.32,Silver
2091,34,Other,48385.43,"Region VII",3428.17,11312.96,Silver
1997,32,Female,55945.65,"Region VIII",2828.22,11312.88,Silver
3471,34,Female,43686.32,"Region VII",3427.99,11312.37,Silver
8707,63,Male,44228.31,"Region XIII",2513.77,11311.97,Silver
8723,57,Female,16308.41,"Region VII",2512.22,11304.99,Silver
2971,32,Other,42317.96,"Region IV-A",3422.33,11293.69,Silver
93,70,Male,34265.80,"Region XII",2509.14,11291.13,Silver
3969,39,Other,47267.98,BARMM,3420.14,11286.46,Silver
8985,68,Female,38142.76,"Region VI",2507.52,11283.84,Silver
8980,62,Male,28953.86,"Region II",2506.74,11280.33,Silver
2277,40,Female,60492.79,"Region II",2255.43,11277.15,Silver
9425,20,Female,39536.26,"Region I",4510.07,11275.18,Silver
928,52,Other,31645.55,"Region II",2505.54,11274.93,Silver
5189,78,Other,11700.39,"Region IX",2505.10,11272.95,Silver
5458,50,Male,49085.80,"Region VII",2504.69,11271.11,Silver
5921,54,Other,28134.03,NCR,2504.56,11270.52,Silver
3149,25,Male,33950.45,"Region XIII",4507.53,11268.83,Silver
243,30,Male,68253.81,CAR,2816.50,11266.00,Silver
4742,21,Male,40195.56,"Region XI",4505.93,11264.83,Silver
5584,25,Male,24422.26,"Region XII",4499.14,11247.85,Silver
8971,26,Other,15463.02,"Region II",4498.87,11247.18,Silver
2534,28,Other,31201.62,"Region XIII",4496.61,11241.53,Silver
3514,29,Other,36586.51,"Region VII",4490.36,11225.90,Silver
9926,64,Male,39582.09,"Region III",2494.44,11224.98,Silver
5964,51,Female,30889.41,NCR,2494.35,11224.58,Silver
8176,45,Other,63943.29,NCR,2244.78,11223.90,Silver
4732,21,Other,40393.44,"Region VII",4489.33,11223.33,Silver
7871,68,Male,14332.50,"Region IV-A",2494.01,11223.05,Silver
4071,25,Other,33753.62,"Region VII",4488.91,11222.28,Silver
4571,59,Other,12723.57,"Region X",2493.68,11221.56,Silver
4032,27,Male,40088.80,"Region II",4488.03,11220.08,Silver
5431,29,Female,41396.64,"Region VII",4486.16,11215.40,Silver
5631,48,Male,56943.08,"Region VIII",2243.02,11215.10,Silver
3561,61,Male,19147.49,"Region IV-A",2491.32,11210.94,Silver
1220,44,Other,58833.18,"Region XI",2241.65,11208.25,Silver
2441,65,Male,31330.97,"Region XII",2489.17,11201.27,Silver
9656,42,Female,52532.76,"Region X",2239.34,11196.70,Silver
9554,60,Other,37059.18,"Region XII",2487.56,11194.02,Silver
3844,47,Other,51371.81,BARMM,2237.66,11188.30,Silver
5815,58,Other,31115.75,"Region VIII",2484.95,11182.28,Silver
2809,49,Male,57322.96,BARMM,2236.20,11181.00,Silver
7093,62,Male,14871.82,"Region I",2484.09,11178.41,Silver
4523,27,Other,30626.08,"Region XIII",4471.31,11178.28,Silver
4811,22,Other,22042.63,NCR,4469.23,11173.08,Silver
3635,22,Male,17592.25,"Region VIII",4468.21,11170.53,Silver
5123,64,Male,30533.35,"Region II",2482.04,11169.18,Silver
